Id,SalePrice
2062,128555.1483409079
2063,118119.57333232035
2064,139300.9222733383
2065,118925.20370718928
2066,161287.54028751128
2067,105864.21886164311
2068,153844.07922490194
2069,76919.24779380573
2070,104954.9141233064
2071,94732.88001157017
2072,131116.62081831737
2073,129154.91419236102
2074,138455.58403094017
2075,142442.10684587568
2076,114858.34775669865
2077,169226.3586721888
2078,127866.88882435976
2079,126239.02399761464
2080,119314.69934024176
2081,122086.87123344465
2082,128647.39447986743
2083,146340.67344776733
2084,113670.17146087499
2085,115071.82003800425
2086,114655.19715752613
2087,120687.47830519012
2088,98585.18850652185
2089,85554.36562213222
2090,118989.38396870166
2091,127105.35427044032
2092,124819.98652819944
2093,106558.62548964848
2094,114362.4425856292
2095,166407.95628617812
2096,91530.85167915675
2097,95411.76669821145
2098,141761.96576278686
2099,64274.15750718451
2100,67015.96494950721
2101,113228.85064580379
2102,119110.67929628048
2103,107456.69883139509
2104,123809.53978429243
2105,123609.22690649424
2106,62266.48165996483
2107,187659.34613887922
2108,109045.53074329818
2109,108348.18491017469
2110,123726.79615187414
2111,102466.2132134473
2112,133785.19562596607
2113,123704.59945131207
2114,125543.4844018568
2115,156554.93923678406
2116,119620.05194704616
2117,152108.9224426332
2118,138550.50995194862
2119,116887.06190903824
2120,116859.11081112969
2121,74721.96554465572
2122,122401.95949645515
2123,85680.97767658769
2124,153087.0549120645
2125,110818.14886983362
2126,168173.39823742947
2127,143880.89016737317
2128,113309.2065047553
2129,69739.654087693
2130,133501.03813120833
2131,152931.52217212817
2132,121496.48149600565
2133,128143.55479654584
2134,126857.25924861108
2135,100734.2703357047
2136,82107.48960150164
2137,104188.2413663846
2138,134220.52835327378
2139,146226.19370328324
2140,143031.8035106352
2141,172900.0208629668
2142,125911.14486048777
2143,155136.39623725688
2144,114719.66406314183
2145,149992.09007304462
2146,157878.51941403453
2147,165189.8240987639
2148,119809.86790143652
2149,134283.53194000723
2150,239028.51548428737
2151,126296.10409424521
2152,153667.9454704172
2153,175045.48568239954
2154,96222.80313285672
2155,125057.18474184036
2156,241976.88767965348
2157,238659.1515448303
2158,243175.69539789663
2159,224373.45255953606
2160,186408.22720310753
2161,231082.51204663885
2162,397690.8278418086
2163,327070.3426082274
2164,242632.94712886162
2165,211737.83183467193
2166,156152.77277408176
2167,217288.3361233137
2168,187987.0726671943
2169,188812.00145337678
2170,214189.5037797637
2171,151744.69395249608
2172,124823.76046842655
2173,171880.14839349827
2174,220556.58805288607
2175,290738.8165868637
2176,297315.7349877791
2177,238714.7305975208
2178,211553.42215107274
2179,136714.5278927758
2180,213528.45119382496
2181,185854.68655500314
2182,217322.31748276562
2183,188929.83495520178
2184,117035.74869062456
2185,120500.94399438215
2186,150387.6390258158
2187,157340.05029800851
2188,153671.65710412682
2189,288694.55589579896
2190,84078.03615556644
2191,77794.72035076114
2192,84258.80048210965
2193,102724.48487518067
2194,113686.16252577973
2195,89456.64284511616
2196,110014.77845575564
2197,113359.33635758857
2198,161681.53719983177
2199,208743.66540654848
2200,143689.4769772767
2201,154546.6099781551
2202,206039.57673047643
2203,134888.79495377434
2204,174584.79116522125
2205,124474.6014401401
2206,149425.55966796912
2207,205856.56954226515
2208,292060.4044325655
2209,242266.45346385092
2210,119150.95116906628
2211,120112.8209521056
2212,124171.59873141944
2213,113852.50390941402
2214,135214.83128474976
2215,112631.67045143947
2216,151240.5165689385
2217,44613.57737396996
2218,62910.116072943194
2219,53002.36256152977
2220,46720.03918372265
2221,275332.5681238548
2222,256774.27241657898
2223,269377.1509401778
2224,213696.67368045167
2225,115888.79636219074
2226,179504.4852125102
2227,198592.7919005639
2228,259157.72329332225
2229,259567.2717399034
2230,163742.54639247005
2231,205747.27490747377
2232,186100.36196763115
2233,191771.40421818267
2234,249006.1690596406
2235,214367.1901420397
2236,257213.95637225092
2237,318146.89331504
2238,199111.21198478818
2239,79671.2929212678
2240,146024.7234130597
2241,160609.62848239084
2242,113570.9507923235
2243,118387.9811526352
2244,104774.4582226168
2245,93910.43585067768
2246,132047.08029728284
2247,114089.1808505795
2248,124586.31078546392
2249,124056.9183667172
2250,128896.62671780204
2251,70416.01013412303
2252,182930.77733091477
2253,163073.98806999708
2254,186888.84713404215
2255,186290.41300265104
2256,167676.76948471417
2257,208376.91191942856
2258,159115.4782937264
2259,182443.55461478047
2260,104685.13228939901
2261,199727.99260045562
2262,201854.74994972118
2263,394880.3566302055
2264,565499.7633917747
2265,145637.41329644748
2266,283383.28876673157
2267,375492.81089060486
2268,355509.86498216615
2269,147509.90425343855
2270,200574.19667983174
2271,217140.08694576457
2272,176699.86174512803
2273,158833.14294981898
2274,187002.62043095092
2275,162890.3087839203
2276,197912.1385473287
2277,177989.68781631836
2278,140590.0946816283
2279,126389.9069283667
2280,112635.21753277931
2281,158452.0301635799
2282,168807.5494531303
2283,110081.73533116771
2284,109792.23173553181
2285,137422.2151362091
2286,122025.35029930805
2287,348126.2738018458
2288,288137.8322421995
2289,378629.2657364603
2290,441922.6492518942
2291,350359.47726979956
2292,437180.4615933714
2293,464774.89155807736
2294,408593.7377738301
2295,505588.3745072104
2296,295942.74290070974
2297,335151.40637202334
2298,323015.1403175584
2299,369039.50643365184
2300,344951.0700181039
2301,321673.31752271566
2302,261210.38963091277
2303,256147.7794565218
2304,263759.5944640608
2305,204429.97487416852
2306,197404.06089611744
2307,206748.6821128252
2308,245309.76740262707
2309,265518.2249303284
2310,219719.1196519091
2311,219514.86811615023
2312,171867.45453783288
2313,167482.1550250455
2314,169914.2718245616
2315,185811.70153838536
2316,189262.26498785673
2317,194361.65082485272
2318,175642.28264042037
2319,186110.31823311647
2320,184678.85214297145
2321,232495.36698676544
2322,191686.4627559039
2323,185586.86770698917
2324,191996.4847130183
2325,213088.22770060983
2326,182688.1499713365
2327,199178.51100783926
2328,215856.45838313602
2329,192850.69792680137
2330,186637.83516477494
2331,348995.0050568596
2332,387889.9896529169
2333,327957.6732512027
2334,253582.50670975895
2335,292008.1754541002
2336,311719.0614549311
2337,202874.2737414246
2338,276574.2491726301
2339,228092.91518047868
2340,382669.16566949
2341,232989.46495028792
2342,247147.1992126009
2343,252651.41303396123
2344,216024.20166143955
2345,243818.89254729578
2346,214269.31408946167
2347,201789.98082618442
2348,245851.9591249262
2349,186975.36875899823
2350,304274.197888204
2351,241096.87149628578
2352,241334.06185235266
2353,241950.0952192656
2354,146021.83741386927
2355,143615.35138687567
2356,136972.1774054762
2357,187900.69170359225
2358,191293.85191072524
2359,130157.78529810082
2360,124716.88705637808
2361,150407.0039084237
2362,261990.0915273333
2363,118790.32627767636
2364,152581.8237627141
2365,210364.3369634597
2366,203628.72928954172
2367,215401.30032533154
2368,218529.157952327
2369,211171.68534925973
2370,175136.33234856647
2371,153876.79128474605
2372,194547.86633262495
2373,295209.78961322596
2374,348851.35066107544
2375,236797.17026990652
2376,321600.839658424
2377,353799.59704742685
2378,162577.14312720127
2379,198476.1617504259
2380,147191.73334845479
2381,175659.57154346895
2382,219454.8741282945
2383,202508.62524704306
2384,241026.0306937259
2385,162432.51405606777
2386,136687.08296751324
2387,139211.63807656767
2388,111506.62897425459
2389,119813.44279294209
2390,160479.24858902287
2391,151592.66814130195
2392,117989.49327226513
2393,185337.79267180295
2394,136840.58114227446
2395,215232.3240742278
2396,138762.80415288903
2397,222101.58594137878
2398,129108.28983015283
2399,73042.51428797639
2400,77121.4224603311
2401,132190.8454504956
2402,135145.68780184785
2403,156254.81254904773
2404,166921.54567882887
2405,161082.2555986581
2406,146436.51556016738
2407,115041.89624018135
2408,140026.85787330364
2409,114023.28982222895
2410,170426.3817432963
2411,111651.56479399353
2412,154686.4798266254
2413,125897.10931627722
2414,151527.01361260907
2415,140158.67871987858
2416,117801.98384517488
2417,134778.66491670933
2418,139631.89267829948
2419,122817.52293092056
2420,123535.42238782902
2421,149603.43043834064
2422,104420.13121653795
2423,105676.23564994535
2424,154420.4169111364
2425,200347.9452133404
2426,127515.36342474283
2427,123517.69234466764
2428,186542.07355586506
2429,113848.75949105258
2430,130192.9937617825
2431,107150.45346616511
2432,151082.8587049986
2433,152924.92342008033
2434,137531.84063198694
2435,148252.88803375643
2436,119035.38268028526
2437,106538.17491157656
2438,126510.45572924394
2439,107110.48483841425
2440,127599.18694213813
2441,89037.94858293667
2442,99451.38949171711
2443,128244.74123937046
2444,144886.96513053725
2445,90195.47956562083
2446,119535.038322324
2447,182548.21743269954
2448,125489.87617159163
2449,112990.94022019375
2450,146172.98802646887
2451,115670.63382367992
2452,182269.5954560615
2453,85972.37726522508
2454,120599.32191513314
2455,125159.16516237543
2456,102167.6363982852
2457,148415.6282751701
2458,131183.0996665029
2459,111683.91292299792
2460,151601.36757164987
2461,130229.05274707628
2462,125436.44456884367
2463,127693.15913796217
2464,167220.29852364704
2465,142231.51566754963
2466,107813.22550378926
2467,128326.94339915979
2468,100420.19982189791
2469,87572.53374589213
2470,204736.89219028183
2471,229956.21620615048
2472,161596.0531965934
2473,118728.46830017146
2474,84339.53666453589
2475,211816.15763692438
2476,109112.98658931101
2477,121992.83774532839
2478,147560.57773147707
2479,98296.60051484146
2480,150336.37305463542
2481,125109.21168180772
2482,110566.29323143869
2483,115087.26509249187
2484,127474.69461832392
2485,130172.41589719629
2486,142269.13536823526
2487,175180.61440168446
2488,173152.46985612318
2489,154494.887571121
2490,145204.6335001082
2491,79862.38652267435
2492,208431.05004660645
2493,151872.23635616992
2494,131990.6078516316
2495,77599.57864421506
2496,249310.7631310372
2497,149266.40337431387
2498,115718.1629331899
2499,84517.83851080523
2500,118953.86554019254
2501,127382.91654643256
2502,137343.1589521364
2503,95229.75416790324
2504,189628.66023959464
2505,248564.28221601635
2506,249137.18990188112
2507,279715.12853826815
2508,246232.47448291013
2509,210646.15640828665
2510,219917.55469743002
2511,175326.984665678
2512,202073.84694716314
2513,220615.68064114157
2514,221307.46190296207
2515,159210.04825741777
2516,182213.74336880012
2517,153179.70514007198
2518,153063.49693435978
2519,236687.33347475235
2520,223646.95335594186
2521,187451.0040878621
2522,223569.37850878114
2523,114528.69382018146
2524,139969.94291805458
2525,145773.96178813488
2526,144336.47781857874
2527,125648.70973298623
2528,133741.55114367342
2529,144610.53433785166
2530,132253.3725616887
2531,252334.49130837063
2532,225502.0562660941
2533,194789.89693623545
2534,222619.09511955027
2535,283448.65696946473
2536,216109.44362680434
2537,244215.6449613385
2538,187769.11951850698
2539,184009.66363232542
2540,181076.51110034698
2541,187085.04438761531
2542,157829.09946402407
2543,118402.69234771008
2544,118704.6760569766
2545,132701.88315626327
2546,116137.65998118569
2547,149837.7569712563
2548,164685.48512351039
2549,160403.0898182495
2550,1240904.3699688814
2551,150554.94071593139
2552,127929.5999502504
2553,70677.95154248421
2554,91156.37299716497
2555,119420.6709502173
2556,100553.60530661448
2557,99433.80456420565
2558,140428.82144995654
2559,144995.35172239764
2560,167865.96867544838
2561,160815.7044848055
2562,160560.6511932965
2563,142809.56736265987
2564,215434.79065953835
2565,144632.85637136956
2566,151583.24196909362
2567,145165.8596827751
2568,214216.0296499273
2569,257134.24844377153
2570,114545.51765868108
2571,197356.9978200344
2572,137701.15740121278
2573,221534.07854824016
2574,287068.14793055813
2575,138869.02222479432
2576,114337.1836906148
2577,78813.57229569243
2578,88251.0138267268
2579,59747.84120161089
2580,78254.08976148583
2581,93496.60354190899
2582,91509.17904467849
2583,272373.3687149986
2584,178911.00705640324
2585,182168.90498546843
2586,215973.2250801431
2587,201134.94100296576
2588,130197.59673798538
2589,152564.52451306442
2590,203382.20332130312
2591,248020.32557465948
2592,208457.8282825272
2593,249525.85947388483
2594,198261.11566157668
2595,202992.50697882494
2596,292392.2874559798
2597,186655.02274992326
2598,289245.3528497088
2599,272232.80256689567
2600,132383.25787691504
2601,111114.80826443636
2602,79973.56859089089
2603,93902.64259928335
2604,85658.57855640772
2605,79132.81621425202
2606,143822.5862769774
2607,210030.34108800933
2608,176046.63208685498
2609,170403.57791936514
2610,107618.62474948417
2611,89306.69700259465
2612,156624.95975584807
2613,128981.13186269051
2614,122979.26053839938
2615,153871.97665043574
2616,154861.34941331914
2617,169963.09729650928
2618,187342.636880666
2619,201146.38167086281
2620,187096.42001411415
2621,174996.2223529618
2622,175710.66704125394
2623,229517.09477196514
2624,302237.02034566016
2625,312488.974525534
2626,175944.3062097289
2627,171537.13072427062
2628,502677.32786625874
2629,508441.67547537416
2630,401840.4803925362
2631,522756.7602351691
2632,432639.07893598254
2633,300439.4184776164
2634,414293.12897524383
2635,132742.26540152356
2636,170533.28590708808
2637,175515.4674834199
2638,260510.9647122034
2639,198495.9665891126
2640,145588.21832446888
2641,112960.05622723239
2642,168073.47242374808
2643,105943.65271961981
2644,119037.64466087506
2645,111813.17116389997
2646,98679.18484279604
2647,105647.48008583776
2648,152335.17790743214
2649,155831.5221142199
2650,132169.63131706294
2651,141639.54116305234
2652,420391.08816910675
2653,263386.3847923518
2654,275255.1740837042
2655,397373.58300659683
2656,344765.5326254501
2657,359662.952738861
2658,313222.51279603405
2659,316449.4635558869
2660,375726.0898063803
2661,359470.3755440677
2662,357958.59167182364
2663,308096.9056429068
2664,264119.1782368823
2665,307449.12339866493
2666,281242.1929316779
2667,181175.63026894935
2668,182421.55014028554
2669,182854.8753561269
2670,273159.8488203349
2671,190578.36120043907
2672,197380.85907162202
2673,198941.96003029167
2674,197121.5255599373
2675,175415.50664641344
2676,191204.65640616848
2677,203708.75915502335
2678,206125.38002560454
2679,283314.2095233391
2680,287476.6110732015
2681,396046.41988889297
2682,325082.2594997357
2683,602965.3797189146
2684,309573.3274707856
2685,327729.57374280854
2686,263993.97813881334
2687,322309.42203867243
2688,228905.0704882785
2689,208081.37550914453
2690,435431.04924430465
2691,193223.20842655803
2692,142553.11419843062
2693,202748.30132248753
2694,131584.52086742342
2695,197215.61641892607
2696,187257.77778664196
2697,183473.6394032048
2698,157642.92191339727
2699,160818.85022576584
2700,147164.83901942353
2701,142395.66867790403
2702,106491.3454925095
2703,123662.35831531169
2704,138378.6982998355
2705,107192.92104592426
2706,101133.55058935838
2707,110119.61023997192
2708,130261.60080646901
2709,101706.4470510453
2710,126799.26262962603
2711,299903.6228017052
2712,392367.832863577
2713,177482.03590879316
2714,158893.70096237297
2715,165135.04336385446
2716,148393.4062630827
2717,201592.7066599577
2718,221089.0980484239
2719,155236.9886503907
2720,182056.3955577031
2721,135996.43544857297
2722,171551.87422024863
2723,142316.27355103326
2724,132271.0061375873
2725,129314.35369471335
2726,150574.06649352636
2727,185027.2239912376
2728,190411.8712263298
2729,146724.35002088695
2730,140390.12992755123
2731,134289.15962736958
2732,126631.27829918539
2733,159278.9271267154
